cve_scenario|num_year|pct_rate
20|17|0.041569248
20|18|0.029850499
20|19|0.026434423
20|20|0.027991182
20|21|0.020867744
20|22|0.019741482
20|23|0.022820732
20|24|0.020995056
20|25|0.02816051
20|26|0.029288368
20|27|0.027142724
20|28|0.027422464
20|29|0.029769315
20|30|0.033640256
21|1|0.04509729
21|2|0.056898111
21|3|0.052722171
21|4|0.062629044
21|5|0.056992694
21|6|0.051804081
21|7|0.05552713
21|8|0.057223002
21|9|0.062725945
21|10|0.057824592
21|11|0.05906945
21|12|0.054620141
21|13|0.062856872
21|14|0.078247562
21|15|0.087678998
21|16|0.09945186
21|17|0.098046207
21|18|0.080049916
21|19|0.063498219
21|20|0.071982754
21|21|0.061269802
21|22|0.061008153
21|23|0.080700587
21|24|0.064191339
21|25|0.054554417
21|26|0.063961305
21|27|0.067658259
21|28|0.066654151
21|29|0.056889887
21|30|0.066482715
22|1|0.04509729
22|2|0.053018712
22|3|0.058274097
22|4|0.063311569
22|5|0.056601024
22|6|0.057747455
22|7|0.062541424
22|8|0.062402271
22|9|0.066389774
22|10|0.072743883
22|11|0.067210897
22|12|0.058502486
22|13|0.057436881
22|14|0.060680621
22|15|0.063006364
22|16|0.071650427
22|17|0.04726876
22|18|0.047933027
22|19|0.046889127
22|20|0.040920265
22|21|0.04410896
22|22|0.059019024
22|23|0.062955845
22|24|0.068506747
22|25|0.073462802
22|26|0.062965124
22|27|0.076531791
22|28|0.077766842
22|29|0.067206765
22|30|0.066679971
23|1|0.04509729
23|2|0.05475981
23|3|0.070226458
23|4|0.064439968
23|5|0.059765244
23|6|0.05826381
23|7|0.065587547
23|8|0.068452996
23|9|0.066361892
23|10|0.060808332
23|11|0.058380058
23|12|0.065505999
23|13|0.06473506
23|14|0.069460018
23|15|0.067521871
23|16|0.073002832
23|17|0.07803055
23|18|0.07523212
23|19|0.077746079
23|20|0.08419115
23|21|0.081016639
23|22|0.075053775
23|23|0.075977805
23|24|0.088859902
23|25|0.049636108
23|26|0.063765332
23|27|0.051159093
23|28|0.039524004
23|29|0.0345453
23|30|0.050984806
24|1|0.04509729
24|2|0.038284576
24|3|0.036268011
24|4|0.023681568
24|5|0.027340362
24|6|0.026670496
24|7|0.034680582
24|8|0.04488364
24|9|0.044969506
24|10|0.049774422
24|11|0.046550483
24|12|0.050885366
24|13|0.056365645
24|14|0.066066575
24|15|0.071005591
24|16|0.068722798
24|17|0.053182905
24|18|0.05342306
24|19|0.06031916
24|20|0.043125182
24|21|0.046586289
24|22|0.046209848
24|23|0.054317213
24|24|0.056376951
24|25|0.063368284
24|26|0.068635961
24|27|0.074298046
24|28|0.084462932
24|29|0.084361921
24|30|0.126956343
25|1|0.04509729
25|2|0.052777576
25|3|0.033455228
25|4|0.026931931
25|5|0.023274876
25|6|0.024985145
25|7|0.024573133
25|8|0.02453062
25|9|0.016228311
25|10|0.017426264
25|11|0.015095543
25|12|0.016025696
25|13|0.026546884
25|14|0.031776504
25|15|0.038675895
25|16|0.04128963
25|17|0.046297815
25|18|0.049233511
25|19|0.054295651
25|20|0.067390657
25|21|0.062744501
25|22|0.073453478
25|23|0.0705865
25|24|0.073474199
25|25|0.071672167
25|26|0.074524011
25|27|0.074121851
25|28|0.06795483
25|29|0.061609789
25|30|0.076143779
26|1|0.04509729
26|2|0.05324756
26|3|0.060649725
26|4|0.062738316
26|5|0.063569377
26|6|0.055199418
26|7|0.052224608
26|8|0.056451982
26|9|0.059727154
26|10|0.053956837
26|11|0.058109507
26|12|0.047791763
26|13|0.055069992
26|14|0.055330908
26|15|0.057668265
26|16|0.05469819
26|17|0.047464231
26|18|0.0395342
26|19|0.034337817
26|20|0.032578097
26|21|0.028049989
26|22|0.03098436
26|23|0.031620082
26|24|0.034435453
26|25|0.030707181
26|26|0.029149381
26|27|0.04040306
26|28|0.044167204
26|29|0.038596402
26|30|0.037247532
27|1|0.04509729
27|2|0.057262074
27|3|0.05995673
27|4|0.056731573
27|5|0.052222557
27|6|0.053742284
27|7|0.055673024
27|8|0.057463617
27|9|0.071666991
27|10|0.071916492
27|11|0.116820956
27|12|0.139494336
27|13|0.136669426
27|14|0.134073775
27|15|0.126667611
27|16|0.109495662
27|17|0.110796901
27|18|0.090564579
27|19|0.099412015
27|20|0.078737736
27|21|0.075856445
27|22|0.058404749
27|23|0.060561157
27|24|0.066782221
27|25|0.068762082
27|26|0.067377226
27|27|0.05980951
27|28|0.065061152
27|29|0.076089836
27|30|0.096031017
28|1|0.04509729
28|2|0.046705986
28|3|0.051682041
28|4|0.055648365
28|5|0.071151516
28|6|0.059068421
28|7|0.057633299
28|8|0.060708429
28|9|0.070141629
28|10|0.074499133
28|11|0.077711821
28|12|0.072792563
28|13|0.075541149
28|14|0.078106346
28|15|0.076646963
28|16|0.091793022
28|17|0.081327537
28|18|0.06557103
28|19|0.071358519
28|20|0.075480999
28|21|0.05805499
28|22|0.06088661
28|23|0.054840946
28|24|0.057555141
28|25|0.055090535
28|26|0.057455391
28|27|0.061291436
