Date, Open, High, Low, Close, Volume
02/08/21, 8.91, 9.104, 8.86, 8.89, 94519
02/05/21, 9.05, 9.10, 8.975, 9.03, 90548
02/04/21, 9.32, 9.32, 8.971, 9.15, 172042
02/03/21, 9.28, 9.67, 9.2325, 9.31, 112715
02/02/21, 9.29, 9.43, 9.15, 9.26, 105385
02/01/21, 9.88, 10.26, 9.4033, 9.42, 154350
01/29/21, 9.80, 10.247, 9.65, 10.11, 180654
01/28/21, 9.85, 9.99, 9.44, 9.73, 146288
01/27/21, 9.71, 10.05, 9.40, 9.94, 288921
01/26/21, 9.64, 9.64, 9.355, 9.42, 158752
01/25/21, 9.91, 10.02, 9.41, 9.66, 169467
01/22/21, 10.16, 10.16, 9.81, 9.84, 61893
01/21/21, 9.78, 10.18, 9.69, 9.96, 83950
01/20/21, 10.28, 10.4438, 9.6699, 9.78, 212236
01/19/21, 10.19, 10.51, 10.147, 10.40, 99085
01/15/21, 10.74, 10.82, 10.206, 10.31, 136079
01/14/21, 10.72, 10.8629, 10.47, 10.65, 141431
01/13/21, 11.30, 11.30, 10.7901, 10.8428, 110284
01/12/21, 11.38, 11.61, 11.25, 11.31, 86236
01/11/21, 11.17, 11.46, 11.0399, 11.38, 90567
01/08/21, 11.21, 11.21, 10.81, 10.9327, 138354
01/07/21, 11.05, 11.46, 11.05, 11.27, 105585
01/06/21, 11.33, 11.45, 11.00, 11.16, 158881
01/05/21, 11.30, 11.30, 11.01, 11.28, 102755
01/04/21, 10.24, 11.32, 10.165, 11.32, 358280
12/31/20, 10.62, 10.8603, 10.25, 10.29, 126933
12/30/20, 10.63, 10.745, 10.35, 10.59, 146852
12/29/20, 10.42, 10.80, 10.22, 10.77, 93894
12/28/20, 10.53, 10.70, 10.47, 10.48, 81307
12/24/20, 10.89, 10.93, 10.705, 10.71, 39072
12/23/20, 10.72, 11.00, 10.475, 11.00, 121031
12/22/20, 11.06, 11.13, 10.75, 10.76, 55807
12/21/20, 11.34, 11.4398, 10.9866, 11.04, 197922
12/18/20, 10.25, 11.0089, 10.22, 10.86, 156391
12/17/20, 10.44, 10.52, 10.1999, 10.22, 89341
12/16/20, 10.55, 10.68, 10.30, 10.56, 92948
12/15/20, 11.02, 11.329, 10.57, 10.57, 122604
12/14/20, 10.89, 11.28, 10.60, 11.28, 93848
12/11/20, 11.22, 11.43, 11.036, 11.1081, 108871
12/10/20, 11.10, 11.18, 10.89, 11.10, 105404
12/09/20, 10.61, 11.14, 10.61, 10.92, 146455
12/08/20, 10.78, 10.78, 10.57, 10.73, 117032
12/07/20, 10.36, 10.7338, 10.35, 10.65, 62777
12/04/20, 10.82, 10.82, 10.34, 10.37, 122946
12/03/20, 11.07, 11.10, 10.68, 10.88, 215037
12/02/20, 10.92, 11.14, 10.7622, 11.13, 101340
12/01/20, 10.95, 11.0276, 10.75, 10.8578, 83501
11/30/20, 10.98, 11.39, 10.97, 11.33, 141751
11/27/20, 10.70, 11.06, 10.70, 10.93, 112240
11/25/20, 10.81, 11.11, 10.78, 10.80, 82231
11/24/20, 10.67, 10.84, 10.39, 10.8396, 145345
11/23/20, 10.79, 11.05, 10.6262, 11.01, 178803
11/20/20, 10.92, 11.20, 10.875, 11.03, 282722
11/19/20, 11.03, 11.40, 10.86, 10.88, 144702
11/18/20, 10.33, 11.04, 10.1724, 11.01, 183476
11/17/20, 10.69, 10.90, 10.30, 10.41, 200795
11/16/20, 10.30, 10.81, 10.0926, 10.49, 241085
11/13/20, 11.60, 11.60, 10.75, 10.80, 271110
11/12/20, 11.51, 11.96, 11.35, 11.71, 199002
11/11/20, 11.26, 11.60, 11.16, 11.32, 120591
11/10/20, 11.88, 12.20, 11.4101, 11.46, 158088
11/09/20, 11.41, 12.06, 9.2495, 11.96, 706605
11/06/20, 13.05, 13.5255, 12.83, 13.39, 128198
11/05/20, 12.82, 13.2698, 12.75, 13.08, 172575
11/04/20, 13.14, 13.58, 12.71, 13.32, 228392
11/03/20, 13.92, 13.92, 13.0609, 13.37, 378241
11/02/20, 14.90, 15.119, 14.21, 14.22, 275771
10/30/20, 15.34, 15.87, 14.9865, 15.29, 258409
10/29/20, 15.73, 16.01, 14.69, 15.00, 346499
10/28/20, 15.37, 15.81, 15.00, 15.68, 342336
10/27/20, 13.94, 14.62, 13.69, 14.62, 175879
10/26/20, 13.69, 14.28, 13.69, 13.97, 199985
10/23/20, 13.39, 13.70, 13.20, 13.37, 114143
10/22/20, 13.62, 13.78, 13.44, 13.6108, 225572
10/21/20, 13.46, 13.77, 13.46, 13.64, 166308
10/20/20, 13.61, 13.61, 13.18, 13.45, 146632
10/19/20, 13.13, 13.84, 12.9801, 13.79, 188138
10/16/20, 12.84, 13.24, 12.84, 13.18, 92361
10/15/20, 13.40, 13.48, 12.585, 12.90, 238902
10/14/20, 12.63, 13.15, 12.59, 13.13, 174793
10/13/20, 12.06, 12.85, 12.06, 12.63, 183415
10/12/20, 12.10, 12.40, 11.9309, 12.03, 177043
10/09/20, 11.93, 12.319, 11.80, 12.19, 145208
10/08/20, 12.66, 12.66, 11.97, 12.09, 359294
10/07/20, 12.47, 12.87, 12.46, 12.70, 188108
10/06/20, 12.47, 12.90, 12.22, 12.75, 260434
10/05/20, 12.65, 13.25, 12.45, 12.51, 264779
10/02/20, 14.12, 14.12, 12.61, 12.72, 315703
10/01/20, 14.17, 14.3014, 13.40, 13.40, 214386
09/30/20, 14.44, 14.73, 13.7807, 14.32, 140893
09/29/20, 14.10, 14.76, 14.08, 14.39, 190063
09/28/20, 14.46, 14.51, 13.9001, 14.11, 438511
09/25/20, 16.28, 16.28, 15.0316, 15.05, 161642
09/24/20, 16.45, 16.51, 15.33, 16.06, 294187
09/23/20, 14.87, 16.35, 14.87, 16.30, 423356
09/22/20, 15.41, 15.42, 14.53, 14.94, 222771
09/21/20, 14.69, 15.70, 14.69, 15.45, 345711
09/18/20, 13.29, 14.2765, 13.29, 14.19, 197574
09/17/20, 12.91, 13.5405, 12.71, 13.31, 298083
09/16/20, 12.51, 12.75, 12.2042, 12.57, 352628
09/15/20, 13.04, 13.1125, 12.415, 12.76, 381005
09/14/20, 14.10, 14.10, 13.15, 13.27, 215900
09/11/20, 13.83, 14.70, 13.83, 14.31, 175837
09/10/20, 13.45, 14.11, 13.45, 14.11, 111917
09/09/20, 13.85, 13.85, 13.04, 13.56, 122834
09/08/20, 13.71, 14.27, 13.69, 14.00, 261635
09/04/20, 13.18, 14.1845, 12.90, 13.54, 223635
09/03/20, 13.02, 13.59, 12.5211, 13.295, 428687
09/02/20, 13.53, 13.84, 12.7806, 12.86, 215130
09/01/20, 13.66, 14.055, 13.59, 13.66, 120227
08/31/20, 13.25, 13.7725, 13.25, 13.62, 160311
08/28/20, 13.48, 13.85, 13.25, 13.28, 235405
08/27/20, 14.04, 14.04, 13.39, 13.50, 281081
08/26/20, 13.76, 14.39, 13.76, 14.11, 123420
08/25/20, 13.81, 14.1199, 13.68, 13.78, 117119
08/24/20, 13.98, 14.56, 13.85, 13.85, 219082
08/21/20, 14.27, 14.65, 13.95, 14.17, 115143
08/20/20, 14.81, 14.9262, 13.9201, 14.21, 216353
08/19/20, 13.85, 14.71, 13.85, 14.61, 188346
08/18/20, 13.65, 14.1331, 13.61, 13.90, 93915
08/17/20, 13.96, 14.1901, 13.68, 13.69, 88331
08/14/20, 14.17, 14.20, 13.68, 14.09, 161262
08/13/20, 13.59, 14.15, 13.36, 14.09, 127293
08/12/20, 13.55, 13.79, 13.49, 13.56, 104706
08/11/20, 13.03, 14.12, 12.95, 13.98, 216606
08/10/20, 13.32, 13.575, 13.14, 13.37, 161797
08/07/20, 14.19, 14.22, 13.46, 13.46, 199231
08/06/20, 14.18, 14.33, 13.94, 14.05, 127218
08/05/20, 13.75, 14.3113, 13.62, 14.15, 222904
08/04/20, 14.74, 14.74, 13.825, 13.95, 267016
08/03/20, 13.92, 14.79, 13.92, 14.61, 224806
07/31/20, 13.92, 14.68, 13.92, 14.05, 283125
07/30/20, 14.16, 14.4764, 13.92, 13.96, 353326
07/29/20, 14.43, 14.43, 13.67, 13.71, 368697
07/28/20, 15.49, 15.5693, 14.3005, 14.56, 414170
07/27/20, 15.82, 16.485, 15.39, 15.39, 292574
07/24/20, 15.73, 15.9699, 15.5276, 15.95, 176774
07/23/20, 15.41, 16.12, 15.20, 15.54, 325372
07/22/20, 16.39, 16.44, 15.33, 15.37, 216713
07/21/20, 15.82, 16.24, 15.60, 16.12, 243485
07/20/20, 15.69, 16.39, 15.50, 16.27, 176960
07/17/20, 16.25, 16.43, 15.46, 15.68, 151284
07/16/20, 16.02, 16.49, 15.84, 16.34, 181245
07/15/20, 15.46, 16.10, 15.31, 15.80, 166256
07/14/20, 16.84, 16.85, 16.08, 16.2401, 240957
07/13/20, 15.88, 16.77, 15.63, 16.68, 334795
07/10/20, 16.43, 16.47, 15.84, 16.02, 334662
07/09/20, 15.99, 16.99, 15.99, 16.22, 431336
07/08/20, 15.85, 16.35, 15.62, 15.94, 318063
07/07/20, 15.49, 15.91, 15.31, 15.84, 307102
07/06/20, 14.19, 15.03, 14.07, 14.99, 322341
07/02/20, 14.22, 15.1499, 13.95, 14.98, 428961
07/01/20, 15.91, 15.91, 14.6301, 14.8481, 502744
06/30/20, 16.44, 16.6594, 15.66, 15.925, 390380
06/29/20, 17.20, 17.75, 16.47, 16.5799, 479528
06/26/20, 16.80, 17.61, 16.56, 17.61, 646244
06/25/20, 17.62, 17.69, 16.60, 16.63, 797567
06/24/20, 16.54, 18.279, 16.38, 17.27, 678454
06/23/20, 15.18, 16.01, 15.0215, 15.90, 240074
06/22/20, 15.73, 16.50, 15.5705, 15.73, 350178
06/19/20, 14.23, 15.86, 14.20, 15.57, 410001
06/18/20, 14.85, 15.23, 14.77, 14.96, 296585
06/17/20, 13.75, 14.5199, 13.75, 14.48, 330405
06/16/20, 13.30, 14.64, 13.10, 13.80, 734970
06/15/20, 17.17, 17.17, 14.53, 14.81, 1059479
06/12/20, 15.50, 16.88, 15.2515, 15.41, 693100
06/11/20, 16.50, 17.35, 15.8401, 17.30, 1012313
06/10/20, 13.49, 14.8099, 13.49, 14.50, 502930
06/09/20, 13.46, 13.98, 13.24, 13.45, 470525
06/08/20, 13.16, 13.40, 12.81, 12.81, 410339
06/05/20, 13.89, 14.0999, 13.0939, 13.84, 775986
06/04/20, 15.44, 16.0699, 15.42, 15.64, 459457
06/03/20, 16.50, 16.50, 14.99, 15.20, 820982
06/02/20, 16.79, 17.37, 16.66, 16.87, 401226
06/01/20, 18.75, 18.75, 16.87, 17.22, 650457
05/29/20, 18.40, 18.8581, 18.02, 18.4911, 368021
05/28/20, 17.83, 18.42, 17.53, 17.9899, 398508
05/27/20, 18.19, 19.73, 18.02, 18.26, 802996
05/26/20, 20.00, 20.15, 19.15, 19.44, 716771
05/22/20, 23.05, 23.17, 21.86, 21.91, 400467
05/21/20, 23.12, 23.496, 22.385, 22.82, 335150
05/20/20, 22.37, 23.40, 22.25, 22.90, 308082
05/19/20, 22.56, 23.49, 22.53, 23.4329, 546354
05/18/20, 24.75, 24.787, 22.0001, 22.58, 904251
05/15/20, 27.87, 28.89, 27.4289, 27.54, 528539
05/14/20, 28.64, 30.61, 27.15, 27.15, 889758
05/13/20, 26.00, 27.80, 25.7501, 27.49, 1049164
05/12/20, 22.17, 25.69, 22.0511, 25.59, 674008
05/11/20, 22.50, 22.83, 21.50, 22.49, 434509
05/08/20, 22.59, 22.59, 21.36, 21.595, 452454
05/07/20, 23.54, 23.7907, 22.25, 23.34, 453960
05/06/20, 22.97, 24.395, 22.53, 24.35, 401073
05/05/20, 22.54, 23.22, 22.0223, 23.15, 427355
05/04/20, 24.65, 25.03, 23.33, 23.47, 771565
05/01/20, 22.73, 23.7863, 22.36, 23.15, 481520
04/30/20, 21.01, 21.8699, 20.70, 21.01, 450552
04/29/20, 20.05, 20.45, 19.40, 20.25, 446208
04/28/20, 20.66, 21.25, 19.50, 21.16, 477564
04/27/20, 23.75, 23.7899, 21.55, 21.76, 510113
04/24/20, 24.30, 25.165, 23.85, 24.31, 389872
04/23/20, 23.66, 24.8165, 23.08, 24.53, 418970
04/22/20, 23.75, 24.64, 23.36, 24.05, 339954
04/21/20, 26.24, 26.24, 24.48, 25.03, 773748
04/20/20, 22.71, 23.93, 22.40, 23.93, 480798
04/17/20, 21.66, 22.4654, 20.90, 21.49, 447365
04/16/20, 22.88, 24.1767, 22.45, 23.65, 612281
04/15/20, 22.95, 23.55, 21.61, 22.87, 838037
04/14/20, 20.84, 21.15, 19.85, 20.59, 519521
04/13/20, 20.43, 22.758, 20.3701, 22.37, 906313
04/09/20, 22.83, 22.83, 19.0159, 19.94, 1069768
04/08/20, 28.88, 30.08, 23.5001, 24.0599, 591017
04/07/20, 27.62, 30.22, 26.00, 30.1099, 655581
04/06/20, 36.20, 36.50, 30.60, 31.17, 635983
04/03/20, 38.85, 41.9075, 37.51, 39.81, 433627
04/02/20, 44.40, 44.84, 35.00, 38.13, 595868
04/01/20, 36.97, 40.689, 36.745, 38.84, 548838
03/31/20, 31.18, 34.749, 30.93, 32.50, 250143
03/30/20, 32.41, 34.65, 30.00, 30.28, 170349
03/27/20, 36.00, 36.9399, 30.0001, 32.12, 233461
03/26/20, 41.14, 41.25, 32.25, 32.66, 237618
03/25/20, 49.52, 50.16, 33.65, 42.23, 317177
03/24/20, 57.71, 60.32, 49.00, 49.38, 291827
03/23/20, 60.00, 71.0397, 60.00, 67.38, 271335
03/20/20, 49.83, 59.9516, 46.00, 58.01, 132736
03/19/20, 54.94, 59.6282, 47.69, 51.46, 345491
03/18/20, 49.49, 55.8342, 43.90, 52.52, 216042
03/17/20, 48.00, 51.3529, 38.00, 40.29, 178154
03/16/20, 44.94, 50.00, 40.25, 49.88, 207430
03/13/20, 37.37, 43.80, 32.28, 32.4264, 94734
03/12/20, 39.61, 44.06, 36.974, 43.79, 192975
03/11/20, 30.18, 34.29, 30.18, 33.44, 71567
03/10/20, 29.11, 33.845, 28.28, 28.28, 73653
03/09/20, 29.88, 32.68, 29.88, 32.68, 73334
03/06/20, 26.96, 28.8299, 26.36, 26.3744, 42873
03/05/20, 24.60, 25.90, 24.4294, 25.3655, 47697
03/04/20, 25.46, 25.46, 23.48, 23.55, 45049
03/03/20, 26.27, 27.41, 24.5437, 26.57, 52975
03/02/20, 30.13, 30.59, 26.50, 26.50, 62244
02/28/20, 30.52, 32.65, 29.6962, 30.395, 114916
02/27/20, 25.03, 28.315, 24.88, 28.23, 89275
02/26/20, 23.48, 24.47, 23.001, 24.47, 48428
02/25/20, 21.4801, 23.86, 21.4801, 23.52, 84016
02/24/20, 22.05, 22.1255, 21.34, 21.8144, 52522
02/21/20, 21.33, 21.33, 20.979, 21.0869, 62321
02/20/20, 22.07, 22.07, 21.22, 21.22, 26446
02/19/20, 21.22, 22.00, 21.2186, 21.96, 33901
02/18/20, 21.19, 21.46, 20.955, 21.2084, 20188
02/14/20, 21.72, 21.72, 21.10, 21.12, 25153
02/13/20, 22.30, 22.30, 21.61, 21.7489, 19630
02/12/20, 22.47, 22.6221, 21.90, 22.0708, 8638
02/11/20, 22.90, 22.90, 22.05, 22.50, 22310
02/10/20, 23.69, 23.69, 23.05, 23.05, 17935
02/07/20, 23.88, 24.00, 23.63, 23.8387, 15814
02/06/20, 24.00, 24.00, 23.5941, 23.7707, 11661
02/05/20, 24.20, 24.20, 23.82, 24.10, 12812
02/04/20, 24.90, 24.90, 23.81, 24.1067, 27199
02/03/20, 24.7524, 24.99, 24.357, 24.9579, 11006
01/31/20, 24.28, 25.2222, 24.28, 25.11, 38110
01/30/20, 24.30, 24.4999, 24.07, 24.14, 12866
01/29/20, 24.0784, 24.2221, 23.99, 24.2221, 6015
01/28/20, 24.17, 24.17, 23.75, 23.9038, 8685
01/27/20, 24.20, 24.40, 24.08, 24.22, 14230
01/24/20, 23.56, 24.06, 23.54, 23.8739, 11941
01/23/20, 24.26, 24.45, 23.57, 23.6659, 14368
01/22/20, 23.72, 24.30, 23.51, 24.1954, 15508
01/21/20, 24.33, 24.53, 23.76, 23.76, 16629
01/17/20, 24.5646, 24.5646, 24.25, 24.4626, 20046
01/16/20, 25.00, 25.03, 24.51, 24.52, 20491
01/15/20, 25.71, 25.71, 24.9401, 25.1529, 31972
01/14/20, 25.63, 26.1851, 25.63, 25.7844, 13216
01/13/20, 26.34, 26.34, 25.50, 25.539, 35426
01/10/20, 26.81, 26.81, 26.4374, 26.4374, 5355
01/09/20, 27.1873, 27.1873, 26.832, 27.10, 7410
01/08/20, 27.4032, 27.4032, 27.0014, 27.0014, 5952
01/07/20, 26.93, 27.61, 26.93, 27.2769, 22798
01/06/20, 26.50, 26.65, 26.08, 26.39, 9938
01/03/20, 27.60, 27.60, 26.2712, 26.5053, 14248
01/02/20, 26.06, 27.36, 26.00, 27.1657, 28061
12/31/19, 26.78, 26.78, 26.04, 26.06, 25864
12/30/19, 26.78, 26.96, 26.59, 26.60, 15680
12/27/19, 26.90, 26.90, 26.53, 26.60, 21344
12/26/19, 27.17, 27.2414, 26.98, 27.0222, 6015
12/24/19, 27.45, 27.45, 27.17, 27.3416, 2701
12/23/19, 26.90, 27.54, 26.84, 27.45, 9892
12/20/19, 27.52, 27.52, 26.7826, 26.9784, 14995
12/19/19, 28.30, 28.30, 27.58, 27.6101, 28400
12/18/19, 29.41, 29.41, 28.11, 28.36, 10414
12/17/19, 28.29, 29.4556, 28.29, 29.3426, 12570
12/16/19, 29.35, 29.39, 28.42, 28.51, 10240
12/13/19, 28.94, 29.725, 28.7541, 29.18, 38084
12/12/19, 27.95, 29.30, 27.8835, 29.09, 26974
12/11/19, 27.319, 28.2795, 27.2351, 27.9659, 16654
12/10/19, 26.76, 27.40, 26.62, 27.2356, 10135
12/09/19, 27.02, 27.02, 26.64, 26.85, 5343
12/06/19, 27.05, 27.05, 26.44, 26.889, 16126
12/05/19, 26.99, 27.352, 26.99, 27.0732, 12415
12/04/19, 26.90, 27.205, 26.77, 27.0541, 11175
12/03/19, 28.05, 28.055, 27.32, 27.3567, 13808
12/02/19, 27.2384, 27.96, 27.2384, 27.93, 22240
11/29/19, 26.42, 26.6906, 26.253, 26.6906, 10608
11/27/19, 26.71, 26.8039, 26.33, 26.33, 12098
11/26/19, 27.69, 27.69, 26.7382, 26.7382, 14559
11/25/19, 27.85, 28.0698, 27.50, 27.79, 12497
11/22/19, 27.73, 28.51, 27.73, 28.0803, 17535
11/21/19, 26.84, 27.8065, 26.84, 27.8003, 22457
11/20/19, 26.59, 26.93, 26.4454, 26.6208, 14110
11/19/19, 26.71, 26.78, 26.40, 26.59, 6235
11/18/19, 26.7289, 26.7727, 26.3408, 26.7706, 25582
11/15/19, 27.33, 27.5688, 26.97, 26.97, 14122
11/14/19, 28.17, 28.17, 27.57, 27.581, 14334
11/13/19, 28.89, 28.89, 28.0124, 28.2263, 11688
11/12/19, 28.35, 29.07, 27.781, 29.0043, 33587
11/11/19, 28.38, 28.63, 28.10, 28.26, 23425
11/08/19, 28.5456, 28.5456, 27.9429, 28.4643, 19083
11/07/19, 27.59, 28.54, 27.45, 28.28, 62917
11/06/19, 27.56, 27.61, 27.1368, 27.40, 17546
11/05/19, 26.53, 27.87, 26.53, 27.5795, 66164
11/04/19, 26.12, 26.43, 26.035, 26.23, 20759
11/01/19, 25.875, 26.4476, 25.7238, 25.7238, 9222
10/31/19, 25.53, 25.9141, 25.50, 25.79, 3124
10/30/19, 26.0537, 26.25, 25.5351, 25.59, 11303
10/29/19, 26.27, 26.27, 25.6785, 26.06, 19808
10/28/19, 26.1451, 26.43, 26.0321, 26.23, 38458
10/25/19, 25.60, 26.00, 25.60, 25.8977, 31922
10/24/19, 25.04, 25.40, 24.97, 25.17, 15788
10/23/19, 25.13, 25.60, 24.95, 25.10, 52158
10/22/19, 25.00, 25.28, 24.82, 25.25, 39489
10/21/19, 25.335, 25.58, 24.99, 25.00, 41416
10/18/19, 26.1819, 26.1819, 25.47, 25.56, 29302
10/17/19, 26.70, 26.70, 26.02, 26.205, 32236
10/16/19, 27.08, 27.0932, 26.6779, 26.6882, 13341
10/15/19, 26.72, 27.1585, 26.6659, 26.6659, 6242
10/14/19, 26.75, 26.96, 26.72, 26.72, 14787
10/11/19, 26.44, 26.90, 26.20, 26.87, 26653
10/10/19, 27.141, 27.141, 26.57, 26.73, 7677
10/09/19, 26.56, 26.938, 26.50, 26.83, 20689
10/08/19, 26.8977, 27.2801, 26.414, 26.9204, 25120
10/07/19, 26.95, 26.95, 26.30, 26.57, 19231
10/04/19, 26.95, 26.95, 26.4392, 26.50, 16079
10/03/19, 27.94, 27.94, 26.747, 26.9447, 31562
10/02/19, 27.37, 28.1227, 27.27, 27.70, 33412
10/01/19, 26.43, 27.419, 26.43, 27.38, 25619
09/30/19, 26.95, 26.95, 26.255, 26.56, 10687
09/27/19, 26.0136, 27.1987, 26.0136, 26.73, 28395
09/26/19, 26.76, 26.76, 26.1777, 26.3041, 29886
09/25/19, 27.00, 27.219, 26.76, 26.8981, 12412
09/24/19, 27.01, 27.32, 26.50, 27.1082, 26204
09/23/19, 27.29, 27.29, 26.80, 27.12, 9900
09/20/19, 27.83, 27.83, 26.83, 27.22, 9795
09/19/19, 27.28, 27.3082, 27.01, 27.18, 21469
09/18/19, 27.20, 28.1268, 26.98, 27.4576, 24540
09/17/19, 28.01, 28.01, 27.18, 27.20, 21666
09/16/19, 29.01, 29.01, 28.01, 28.01, 8167
09/13/19, 28.16, 29.095, 27.7172, 28.90, 21814
09/12/19, 28.08, 28.3135, 27.60, 27.86, 16308
09/11/19, 28.56, 28.80, 28.29, 28.3843, 16537
09/10/19, 28.03, 29.08, 28.00, 28.57, 57781
09/09/19, 27.69, 27.79, 27.52, 27.59, 13586
09/06/19, 27.33, 27.36, 26.91, 27.25, 16855
09/05/19, 26.72, 27.51, 26.72, 27.33, 29067
09/04/19, 27.39, 27.39, 26.68, 26.72, 43481
09/03/19, 28.83, 28.83, 27.42, 27.44, 31171
08/30/19, 28.40, 28.5868, 28.15, 28.2856, 23375
08/29/19, 28.401, 28.8222, 28.3201, 28.45, 16776
08/28/19, 29.3107, 29.58, 28.9216, 29.15, 23983
08/27/19, 29.35, 29.38, 28.48, 29.29, 22554
08/26/19, 29.30, 29.65, 29.09, 29.16, 12084
08/23/19, 28.65, 30.0155, 28.10, 29.75, 50005
08/22/19, 28.98, 29.44, 28.45, 28.45, 39402
08/21/19, 29.32, 29.3262, 28.74, 28.99, 32109
08/20/19, 28.50, 29.38, 28.50, 29.38, 28023
08/19/19, 29.41, 29.41, 28.50, 28.58, 54242
08/16/19, 29.89, 30.00, 29.18, 29.362, 35860
08/15/19, 30.79, 31.0572, 30.07, 30.14, 11926
08/14/19, 30.40, 31.28, 30.40, 31.13, 24336
08/13/19, 29.751, 30.45, 29.69, 29.83, 15165
08/12/19, 29.83, 30.24, 29.5404, 29.74, 25796
08/09/19, 29.50, 30.407, 29.3514, 29.5797, 24847
08/08/19, 30.68, 31.1544, 29.61, 29.64, 34908
08/07/19, 32.21, 33.3979, 30.5384, 31.095, 27985
08/06/19, 32.6841, 33.03, 31.6347, 32.10, 21977
08/05/19, 32.30, 34.25, 32.1504, 33.04, 49717
08/02/19, 31.36, 31.83, 30.971, 31.35, 12464
08/01/19, 31.54, 32.08, 31.00, 31.7294, 7943
07/31/19, 31.09, 31.982, 30.53, 31.63, 16574
07/30/19, 31.71, 31.77, 30.74, 31.20, 24533
07/29/19, 32.25, 32.25, 31.1731, 31.72, 18189
07/26/19, 32.37, 32.6755, 32.15, 32.21, 4972
07/25/19, 31.83, 32.54, 31.83, 32.51, 5691
07/24/19, 32.139, 32.337, 31.82, 31.88, 6307
07/23/19, 32.87, 33.1035, 31.89, 31.93, 12248
07/22/19, 32.71, 33.34, 32.71, 33.10, 15244
07/19/19, 31.06, 32.92, 31.035, 32.85, 24566
07/18/19, 31.57, 32.00, 30.9498, 31.175, 12562
07/17/19, 30.83, 31.8348, 30.83, 31.37, 16699
07/16/19, 30.85, 31.28, 30.73, 31.0021, 12093
07/15/19, 30.52, 30.89, 30.3281, 30.89, 10402
07/12/19, 30.81, 30.99, 30.50, 30.74, 25790
07/11/19, 29.32, 30.8493, 29.32, 30.55, 27266
07/10/19, 29.68, 29.97, 29.2364, 29.42, 18850
07/09/19, 30.72, 30.72, 29.84, 29.90, 20431
07/08/19, 30.65, 30.70, 30.09, 30.28, 18741
07/05/19, 30.63, 32.05, 30.44, 30.66, 31872
07/03/19, 31.05, 31.05, 30.26, 30.28, 16325
07/02/19, 32.68, 32.68, 31.39, 31.48, 31498
07/01/19, 32.26, 34.355, 32.05, 33.23, 33248
06/28/19, 32.28, 33.36, 32.28, 32.89, 76730
06/27/19, 34.70, 34.70, 33.50, 33.55, 17245.2
06/26/19, 32.75, 35.15, 32.75, 34.85, 104877.8
06/25/19, 31.60, 32.8995, 31.1895, 32.75, 18968.2
06/24/19, 30.95, 31.85, 30.95, 31.75, 24409.4
06/21/19, 30.20, 31.35, 30.20, 31.05, 36969.2
06/20/19, 29.90, 30.00, 29.55, 29.75, 32307.8
06/19/19, 31.00, 31.35, 29.9505, 30.35, 28322.4
06/18/19, 30.20, 31.19, 29.65, 30.85, 23018.6
06/17/19, 31.10, 31.10, 30.3505, 30.50, 26110.2
06/14/19, 31.55, 31.55, 30.95, 31.3845, 25208.2
06/13/19, 31.80, 32.10, 31.45, 31.45, 22211
06/12/19, 32.05, 32.30, 31.70, 32.05, 14222
06/11/19, 32.10, 32.9435, 31.90, 32.30, 8584.4
06/10/19, 31.95, 32.80, 31.95, 32.45, 8742.4
06/07/19, 32.10, 32.235, 31.50, 32.15, 39325.4
06/06/19, 32.35, 33.15, 32.15, 32.45, 22648.2
06/05/19, 34.25, 34.25, 32.50, 32.55, 34641.8
06/04/19, 34.25, 35.742, 33.852, 34.75, 44679.4
06/03/19, 34.15, 34.95, 34.00, 34.25, 28811
05/31/19, 34.95, 35.55, 33.85, 34.30, 32078.8
05/30/19, 34.95, 35.10, 34.25, 34.80, 10194.4
05/29/19, 33.95, 35.3995, 33.8995, 35.00, 50430.8
05/28/19, 32.50, 33.75, 31.95, 33.75, 30797.8
05/24/19, 32.75, 32.75, 32.20, 32.65, 36052.6
05/23/19, 33.15, 33.60, 32.80, 32.80, 21454.2
05/22/19, 33.15, 33.3345, 32.95, 33.10, 13622.4
05/21/19, 33.80, 33.80, 33.00, 33.15, 19698
05/20/19, 33.15, 34.40, 33.05, 34.15, 44566.4
05/17/19, 32.95, 33.4985, 32.75, 32.80, 25413.8
05/16/19, 33.25, 33.2985, 32.35, 32.75, 27488.4
05/15/19, 33.85, 34.10, 33.00, 33.20, 44005.8
05/14/19, 34.10, 34.25, 33.70, 33.85, 15674.4
05/13/19, 34.80, 35.0225, 34.00, 34.20, 19528.4
05/10/19, 35.55, 35.55, 33.95, 34.20, 18066.6
05/09/19, 35.85, 36.45, 35.10, 35.196, 69138.6
05/08/19, 35.20, 35.70, 34.472, 35.70, 31978.4
05/07/19, 33.90, 36.0765, 33.60, 35.40, 43566.4
05/06/19, 33.95, 34.10, 33.234, 33.5425, 21439.8
05/03/19, 33.60, 34.25, 33.10, 33.15, 31258.6
05/02/19, 34.40, 34.8305, 33.142, 34.25, 29099.2
05/01/19, 34.60, 34.60, 33.30, 34.40, 42683.4
04/30/19, 35.50, 36.149, 34.50, 34.80, 18502.8
04/29/19, 34.50, 35.80, 34.35, 35.65, 54782.2
04/26/19, 34.75, 35.40, 34.2025, 34.70, 23565.8
04/25/19, 35.65, 36.10, 35.025, 35.20, 18105.6
04/24/19, 35.80, 36.0065, 34.9175, 35.20, 16535
