Date, Open, High, Low, Close, Volume
07/11/13, 167.11, 167.61, 165.1774, 167.44, 135592188
07/10/13, 164.97, 165.75, 164.63, 165.192, 121410398
07/09/13, 164.98, 165.33, 164.27, 165.13, 119297906
07/08/13, 163.86, 164.39, 163.0838, 163.945, 108092398
07/05/13, 162.47, 163.08, 161.30, 163.02, 122416797
07/03/13, 160.48, 161.77, 160.22, 161.28, 75216336
07/02/13, 161.12, 162.30, 160.50, 161.21, 154863594
07/01/13, 161.26, 162.48, 161.08, 161.36, 131954797
06/28/13, 160.63, 161.40, 159.86, 160.42, 160402797
06/27/13, 161.10, 161.82, 160.95, 161.08, 129483695
06/26/13, 159.87, 160.50, 159.25, 160.14, 134847906
06/25/13, 158.48, 160.10, 157.42, 158.575, 162262094
06/24/13, 157.41, 158.43, 155.73, 157.06, 222334797
06/21/13, 159.64, 159.76, 157.47, 159.07, 271956719
06/20/13, 161.86, 163.4668, 158.98, 159.40, 321255906
06/19/13, 165.60, 165.89, 163.38, 163.45, 206149500
06/18/13, 164.53, 165.99, 164.52, 165.735, 114695508
06/17/13, 164.29, 165.22, 163.2192, 164.44, 136295594
06/14/13, 164.03, 164.67, 162.91, 163.175, 141197500
06/13/13, 161.66, 164.50, 161.30, 164.21, 163587812
06/12/13, 164.22, 164.39, 161.60, 161.75, 177363500
06/11/13, 163.30, 164.54, 162.739, 163.098, 159505406
06/10/13, 165.31, 165.40, 164.37, 164.80, 105667102
06/07/13, 163.85, 164.95, 163.14, 164.80, 188337703
06/06/13, 161.20, 162.74, 160.25, 162.73, 200225406
06/05/13, 163.09, 163.42, 161.13, 161.272, 211737703
06/04/13, 164.44, 165.10, 162.73, 163.56, 157631391
06/03/13, 163.83, 164.46, 162.6599, 164.35, 168390703
05/31/13, 165.37, 166.31, 163.13, 163.445, 176850000
05/30/13, 165.35, 166.59, 165.22, 165.83, 107793695
05/29/13, 165.42, 165.80, 164.34, 165.22, 160363297
05/28/13, 167.04, 167.78, 165.81, 166.30, 143679703
05/24/13, 164.47, 165.3805, 163.98, 165.308, 151573906
05/23/13, 164.16, 165.91, 163.94, 165.45, 211064297
05/22/13, 167.34, 169.07, 165.17, 165.93, 244031703
05/21/13, 167.08, 167.80, 166.50, 167.17, 95804195
05/20/13, 166.78, 167.58, 166.61, 166.93, 85071188
05/17/13, 165.95, 167.04, 165.73, 166.94, 129801000
05/16/13, 165.78, 166.36, 165.09, 165.34, 109913508
05/15/13, 164.96, 166.45, 164.91, 166.115, 120718398
05/14/13, 163.67, 165.35, 163.67, 165.23, 119000797
05/13/13, 163.20, 163.81, 162.82, 163.54, 81843156
05/10/13, 162.99, 163.5498, 162.51, 163.41, 103202898
05/09/13, 163.27, 163.70, 162.47, 162.881, 106738602
05/08/13, 162.42, 163.39, 162.33, 163.34, 97419172
05/07/13, 162.13, 162.65, 161.67, 162.5999, 90359188
05/06/13, 161.49, 162.01, 161.42, 161.78, 66882086
05/03/13, 161.14, 161.88, 159.782, 161.368, 144202203
05/02/13, 158.68, 159.89, 158.53, 159.75, 96407562
05/01/13, 159.33, 159.41, 158.10, 158.28, 138874094
04/30/13, 159.27, 159.72, 158.61, 159.68, 116010602
04/29/13, 158.67, 159.65, 158.42, 159.30, 88572703
04/26/13, 158.33, 158.60, 157.73, 158.24, 95918781
04/25/13, 158.34, 159.27, 158.10, 158.52, 131060602
04/24/13, 157.83, 158.30, 157.54, 157.88, 96781195
04/23/13, 156.95, 157.93, 156.17, 157.78, 166141297
04/22/13, 155.78, 156.54, 154.75, 156.17, 106553398
04/19/13, 154.50, 155.55, 154.12, 155.48, 149687594
04/18/13, 155.37, 155.41, 153.55, 154.14, 167583109
04/17/13, 156.29, 156.32, 154.28, 155.11, 226834703
04/16/13, 156.29, 157.49, 155.91, 157.41, 147507812
04/15/13, 158.00, 158.13, 155.10, 155.118, 217258891
04/12/13, 158.68, 159.04, 157.92, 158.80, 116359797
04/11/13, 158.70, 159.71, 158.54, 159.19, 110142492
04/10/13, 157.17, 158.87, 157.13, 158.67, 135711016
04/09/13, 156.50, 157.32, 155.98, 156.75, 101922094
04/08/13, 155.27, 156.22, 154.75, 156.21, 86571102
04/05/13, 153.95, 155.35, 153.77, 155.158, 159665906
04/04/13, 155.43, 156.17, 155.09, 155.86, 131884891
04/03/13, 156.91, 157.03, 154.82, 155.23, 154167297
04/02/13, 156.61, 157.21, 156.37, 156.82, 101504305
04/01/13, 156.59, 156.91, 155.67, 156.05, 99194039
03/28/13, 156.09, 156.85, 155.75, 156.67, 102932797
03/27/13, 155.26, 156.245, 155.00, 156.19, 99950531
03/26/13, 155.59, 156.23, 155.42, 156.19, 86856555
03/25/13, 156.01, 156.27, 154.35, 154.95, 151322297
03/22/13, 154.85, 155.60, 154.73, 155.60, 111163508
03/21/13, 154.76, 155.6389, 154.10, 154.359, 128604898
03/20/13, 155.52, 155.95, 155.26, 155.69, 113759203
03/19/13, 155.30, 155.51, 153.59, 154.61, 167567297
03/18/13, 154.34, 155.64, 154.20, 154.97, 126704305
03/15/13, 155.85, 156.04, 155.31, 155.83, 138601109
03/14/13, 156.31, 156.80, 155.9078, 156.73, 126329906
03/13/13, 155.76, 156.12, 155.23, 155.905, 92550867
03/12/13, 155.92, 156.10, 155.21, 155.68, 105755695
03/11/13, 155.325, 156.04, 155.13, 156.03, 83746703
03/08/13, 155.46, 155.65, 154.66, 155.44, 123487602
03/07/13, 154.70, 154.98, 154.52, 154.776, 86101312
03/06/13, 154.84, 154.92, 154.16, 154.50, 94469852
03/05/13, 153.66, 154.70, 153.64, 154.29, 121663000
03/04/13, 151.76, 152.92, 151.52, 152.92, 99010156
03/01/13, 151.09, 152.34, 150.41, 152.11, 170634703
02/28/13, 151.90, 152.87, 151.41, 151.61, 126865906
02/27/13, 149.89, 152.33, 149.76, 151.91, 150781906
02/26/13, 149.72, 150.20, 148.73, 150.02, 186596188
02/25/13, 152.63, 152.86, 149.00, 149.00, 245824797
02/22/13, 151.15, 151.89, 150.4913, 151.89, 106356492
02/21/13, 150.96, 151.4218, 149.94, 150.42, 183256891
02/20/13, 153.14, 153.19, 151.26, 151.34, 160574797
02/19/13, 152.37, 153.28, 152.1629, 153.25, 95105398
02/15/13, 152.43, 152.59, 151.55, 152.11, 215226406
02/14/13, 151.69, 152.47, 151.52, 152.29, 80834211
02/13/13, 152.33, 152.61, 151.72, 152.151, 82322562
02/12/13, 151.78, 152.30, 151.61, 152.02, 65392609
02/11/13, 151.74, 151.90, 151.3938, 151.77, 73774930
02/08/13, 151.22, 151.89, 151.22, 151.80, 103133695
02/07/13, 151.205, 151.35, 149.86, 150.96, 162490000
02/06/13, 150.52, 151.26, 150.41, 151.16, 138762703
02/05/13, 150.35, 151.48, 150.29, 151.05, 113912305
02/04/13, 150.32, 151.2679, 149.43, 149.535, 159073594
02/01/13, 150.65, 151.42, 150.39, 151.24, 131173000
01/31/13, 149.89, 150.38, 149.60, 149.70, 108975797
01/30/13, 150.64, 150.94, 149.93, 150.07, 137447594
01/29/13, 149.77, 150.85, 149.67, 150.66, 105694398
01/28/13, 150.29, 150.33, 149.51, 150.07, 113357602
01/25/13, 149.88, 150.25, 149.3726, 150.25, 147211594
01/24/13, 149.15, 150.14, 149.01, 149.41, 146426297
01/23/13, 149.13, 149.50, 148.86, 149.37, 104596094
01/22/13, 148.33, 149.13, 147.98, 149.13, 111797297
01/18/13, 147.97, 148.49, 147.43, 148.33, 169905906
01/17/13, 147.70, 148.42, 147.1446, 148.00, 133833406
01/16/13, 146.77, 147.28, 146.61, 147.05, 104849508
01/15/13, 146.29, 147.21, 146.20, 147.07, 93172562
01/14/13, 146.89, 147.07, 146.43, 146.97, 89567102
01/11/13, 147.04, 147.15, 146.61, 147.07, 113917297
01/10/13, 146.73, 147.09, 145.97, 147.08, 130735398
01/09/13, 145.87, 146.32, 145.64, 145.92, 90745586
01/08/13, 145.71, 145.91, 144.98, 145.5496, 121265102
01/07/13, 145.85, 146.4442, 145.43, 145.9695, 110002398
01/04/13, 145.97, 146.61, 145.67, 146.37, 116817695
01/03/13, 145.99, 146.37, 145.34, 145.7341, 144761797
01/02/13, 145.11, 146.15, 144.73, 146.06, 192058891
12/31/12, 139.66, 142.56, 139.54, 142.41, 243952188
12/28/12, 140.64, 141.42, 139.87, 140.03, 148806594
12/27/12, 141.79, 142.08, 139.92, 141.5616, 167920500
12/26/12, 142.64, 142.71, 141.35, 141.75, 106947695
12/24/12, 142.48, 142.56, 142.19, 142.35, 53874551
12/21/12, 142.17, 144.0881, 141.94, 142.79, 245883812
12/20/12, 144.38, 145.14, 143.98, 145.12, 168486891
12/19/12, 145.53, 145.58, 144.24, 144.29, 150895297
12/18/12, 144.00, 145.50, 143.79, 145.37, 177762703
12/17/12, 142.47, 143.85, 142.43, 143.77, 143735812
12/14/12, 142.32, 142.58, 141.88, 142.1051, 137701703
12/13/12, 143.42, 143.83, 142.275, 142.63, 135714891
12/12/12, 144.00, 144.55, 143.31, 143.51, 145880000
12/11/12, 143.06, 144.11, 142.99, 143.44, 152570406
12/10/12, 142.21, 142.81, 142.15, 142.473, 98840672
12/07/12, 142.53, 142.69, 141.67, 142.415, 108726305
12/06/12, 141.37, 142.04, 141.16, 141.98, 103220492
12/05/12, 141.37, 142.16, 140.37, 141.50, 147300406
12/04/12, 141.44, 141.87, 140.87, 141.25, 127622492
12/03/12, 142.80, 142.92, 141.34, 141.45, 124656305
11/30/12, 142.14, 142.42, 141.66, 142.155, 136568297
11/29/12, 141.99, 142.51, 141.37, 142.12, 151085906
11/28/12, 139.76, 141.54, 139.00, 141.46, 177086406
11/27/12, 140.91, 141.39, 140.24, 140.33, 128646203
11/26/12, 140.65, 141.3563, 140.19, 141.05, 100124305
11/23/12, 140.13, 141.40, 140.04, 141.35, 65409152
11/21/12, 139.31, 139.57, 139.03, 139.45, 81710734
11/20/12, 138.91, 139.42, 138.08, 139.19, 119807398
11/19/12, 137.90, 139.15, 136.4057, 139.13, 151495703
11/16/12, 135.90, 136.64, 134.70, 136.37, 239483812
11/15/12, 135.98, 136.4901, 135.18, 135.70, 178128406
11/14/12, 138.21, 138.43, 135.62, 135.9299, 191504891
11/13/12, 137.54, 139.25, 137.36, 137.79, 123018203
11/12/12, 138.59, 138.81, 137.96, 138.265, 97677406
11/09/12, 137.62, 139.44, 137.55, 138.16, 201055203
11/08/12, 139.70, 140.41, 137.93, 138.04, 181517203
11/07/12, 141.66, 141.68, 139.06, 139.72, 264304406
11/06/12, 142.28, 143.52, 142.13, 142.96, 107068094
11/05/12, 141.35, 142.17, 140.93, 141.8486, 98378430
11/02/12, 143.68, 143.72, 141.41, 141.56, 137702094
11/01/12, 141.65, 143.01, 141.52, 142.83, 100995602
10/31/12, 141.85, 142.03, 140.68, 141.35, 103438492
10/26/12, 141.30, 141.84, 140.39, 141.35, 146023391
10/25/12, 142.02, 142.28, 140.57, 141.43, 134457297
10/24/12, 141.93, 142.10, 140.80, 141.02, 120179297
10/23/12, 141.86, 142.06, 140.83, 141.42, 192056297
10/22/12, 143.15, 143.67, 142.28, 143.41, 125578602
10/19/12, 145.55, 145.56, 143.05, 143.3896, 185645109
10/18/12, 145.82, 146.52, 145.33, 145.82, 148108406
10/17/12, 145.64, 146.32, 145.42, 146.20, 128834094
10/16/12, 144.76, 145.64, 144.66, 145.54, 108815398
10/15/12, 143.23, 144.23, 142.77, 144.08, 107689102
10/12/12, 143.46, 143.95, 142.58, 142.89, 124181906
10/11/12, 144.28, 144.49, 143.327, 143.36, 123601508
10/10/12, 144.18, 144.32, 143.09, 143.28, 124247398
10/09/12, 145.53, 145.65, 144.15, 144.20, 148872797
10/08/12, 145.60, 146.1231, 145.31, 145.642, 78415562
10/05/12, 146.91, 147.16, 145.70, 146.14, 124842000
10/04/12, 145.64, 146.34, 145.44, 146.125, 124311602
10/03/12, 144.89, 145.43, 144.13, 145.09, 121283000
10/02/12, 144.92, 145.15, 143.83, 144.50, 113422203
10/01/12, 144.52, 145.69, 144.0082, 144.345, 135911109
09/28/12, 144.09, 144.56, 143.46, 143.97, 150696094
09/27/12, 143.89, 144.97, 143.51, 144.64, 111830305
09/26/12, 144.065, 144.11, 142.95, 143.295, 146502094
09/25/12, 145.96, 146.24, 144.06, 144.10, 133165109
09/24/12, 145.15, 145.98, 145.04, 145.645, 95681984
09/21/12, 146.64, 146.67, 145.81, 145.87, 108737398
09/20/12, 146.03, 146.79, 145.63, 146.71, 154009797
09/19/12, 146.79, 147.17, 146.41, 146.70, 128318305
09/18/12, 146.49, 146.81, 146.25, 146.62, 98326523
09/17/12, 146.94, 147.19, 146.37, 146.74, 119427695
09/14/12, 146.88, 148.11, 146.76, 147.24, 169776984
09/13/12, 144.37, 147.04, 143.99, 146.59, 225470094
09/12/12, 144.39, 144.55, 143.90, 144.39, 87640883
09/11/12, 143.60, 144.37, 143.56, 143.91, 88760000
09/10/12, 144.19, 144.44, 143.46, 143.51, 86458406
09/07/12, 144.01, 144.39, 143.88, 144.33, 107272000
09/06/12, 141.76, 143.78, 141.75, 143.77, 158272406
09/05/12, 141.09, 141.47, 140.63, 140.91, 100660305
09/04/12, 141.04, 141.46, 140.13, 141.03, 120226203
08/31/12, 141.29, 141.82, 140.36, 141.16, 151970406
08/30/12, 140.90, 140.94, 140.19, 140.49, 96589828
08/29/12, 141.52, 141.89, 141.12, 141.51, 65421301
08/28/12, 141.18, 141.84, 140.97, 141.40, 75689539
08/27/12, 141.89, 142.08, 141.34, 141.54, 68785852
08/24/12, 140.31, 141.83, 140.22, 141.51, 99481195
08/23/12, 141.47, 141.48, 140.44, 140.665, 111466398
08/22/12, 141.40, 142.05, 141.07, 141.82, 133243406
08/21/12, 142.54, 143.09, 141.45, 141.76, 105581000
08/20/12, 141.98, 142.22, 141.59, 142.19, 78255664
08/17/12, 142.23, 142.30, 141.86, 142.18, 90813672
08/16/12, 141.15, 142.16, 140.80, 141.99, 112014203
08/15/12, 140.64, 141.19, 140.55, 140.95, 71085805
08/14/12, 141.29, 141.38, 140.37, 140.79, 102379398
08/13/12, 140.60, 140.84, 140.04, 140.77, 79426875
08/10/12, 140.04, 140.89, 139.81, 140.84, 99792625
08/09/12, 140.29, 140.89, 140.15, 140.61, 90291641
08/08/12, 139.85, 140.65, 139.81, 140.49, 89754633
08/07/12, 140.18, 140.92, 140.03, 140.32, 109545102
08/06/12, 139.72, 140.17, 139.56, 139.62, 86327742
08/03/12, 138.56, 139.64, 136.6794, 139.349, 157824984
08/02/12, 136.55, 137.57, 135.58, 136.64, 199556609
08/01/12, 138.70, 138.73, 137.40, 137.59, 138293703
07/31/12, 138.49, 138.87, 137.71, 137.71, 120575797
07/30/12, 138.52, 139.339, 138.27, 138.68, 106781906
07/27/12, 136.89, 139.07, 136.1364, 138.675, 236768891
07/26/12, 135.89, 136.46, 135.26, 136.17, 156526500
07/25/12, 134.21, 134.56, 133.25, 133.96, 129122305
07/24/12, 135.19, 135.25, 133.03, 133.925, 173301109
07/23/12, 134.47, 136.3852, 133.84, 135.09, 145210797
07/20/12, 136.95, 137.16, 136.32, 136.47, 142904500
07/19/12, 137.65, 138.18, 137.21, 137.73, 129847203
07/18/12, 136.04, 137.64, 135.96, 137.37, 113349602
07/17/12, 135.97, 136.64, 134.55, 136.36, 138860188
07/16/12, 135.44, 135.83, 134.90, 135.43, 97525195
07/13/12, 133.86, 135.89, 133.84, 135.75, 129644094
07/12/12, 133.38, 134.2269, 132.60, 133.51, 143583203
07/11/12, 134.21, 134.60, 133.38, 134.16, 141734000
07/10/12, 136.01, 136.23, 133.68, 134.14, 167884797
07/09/12, 135.38, 135.57, 134.70, 135.32, 103780492
07/06/12, 135.47, 135.77, 134.85, 135.49, 151192000
07/05/12, 136.90, 137.80, 136.29, 136.79, 126177398
07/03/12, 136.48, 137.51, 136.34, 137.412, 80450172
07/02/12, 136.48, 136.65, 135.52, 136.51, 129524398
06/29/12, 135.20, 136.27, 134.85, 136.105, 212251109
06/28/12, 132.29, 132.99, 131.28, 132.79, 169242703
06/27/12, 132.42, 133.43, 131.9667, 133.173, 108087906
06/26/12, 131.70, 132.38, 130.93, 131.98, 141633906
06/25/12, 132.05, 132.10, 130.85, 131.32, 146375703
06/22/12, 133.13, 133.71, 132.62, 133.46, 130029203
06/21/12, 135.64, 135.78, 132.33, 132.44, 205272297
06/20/12, 135.71, 136.10, 134.27, 135.48, 206466594
06/19/12, 135.08, 136.25, 134.3714, 135.70, 137382500
06/18/12, 133.58, 134.73, 133.28, 134.40, 131365500
06/15/12, 133.38, 134.26, 133.10, 134.14, 169444406
06/14/12, 132.34, 134.00, 131.98, 133.47, 230616188
06/13/12, 132.53, 133.36, 131.62, 132.07, 172223906
06/12/12, 131.79, 133.01, 131.16, 132.92, 181931703
06/11/12, 134.17, 134.25, 131.28, 131.415, 169756000
06/08/12, 131.71, 133.125, 131.29, 133.10, 143915594
06/07/12, 133.47, 133.53, 131.78, 132.05, 184772703
06/06/12, 129.97, 132.03, 129.93, 131.97, 184202797
06/05/12, 127.85, 129.26, 127.78, 129.07, 164149406
06/04/12, 128.39, 128.74, 127.135, 128.10, 202548297
06/01/12, 129.41, 131.5042, 128.16, 128.16, 253244984
05/31/12, 131.71, 132.45, 130.34, 131.47, 196186203
05/30/12, 132.56, 133.6924, 131.49, 131.76, 162370406
05/29/12, 133.16, 133.93, 131.17, 133.70, 152883391
05/25/12, 132.48, 132.85, 131.78, 132.10, 135465594
05/24/12, 132.63, 132.84, 131.42, 132.53, 167357594
05/23/12, 131.25, 132.46, 129.99, 132.27, 204958297
05/22/12, 132.31, 133.23, 131.34, 132.20, 197531109
05/21/12, 130.16, 132.02, 129.95, 131.97, 177861109
05/18/12, 131.37, 131.60, 129.55, 129.74, 319631094
05/17/12, 132.86, 133.02, 130.79, 130.86, 247992891
05/16/12, 133.94, 134.55, 132.80, 132.829, 207265594
05/15/12, 134.02, 134.81, 133.13, 133.34, 207629297
05/14/12, 134.31, 135.6144, 133.91, 134.11, 163909906
05/11/12, 135.17, 136.87, 135.11, 135.61, 153032406
05/10/12, 136.68, 136.85, 135.71, 136.02, 150600891
05/09/12, 135.10, 136.61, 134.49, 135.74, 220778203
05/08/12, 136.28, 136.77, 134.92, 136.55, 213383906
05/07/12, 136.51, 137.56, 136.46, 137.10, 127765906
05/04/12, 138.515, 139.3012, 136.92, 137.00, 193931297
05/03/12, 140.34, 140.45, 138.99, 139.25, 143762703
05/02/12, 139.92, 140.46, 139.46, 140.325, 121080898
05/01/12, 139.79, 141.66, 139.63, 140.74, 138837297
04/30/12, 140.11, 140.21, 139.49, 139.87, 115092203
04/27/12, 140.58, 140.79, 139.80, 140.39, 130725000
04/26/12, 138.89, 140.32, 138.81, 140.16, 136292703
04/25/12, 138.65, 139.25, 138.53, 139.19, 150255016
04/24/12, 136.91, 137.66, 136.80, 137.31, 137484188
04/23/12, 136.54, 136.91, 135.94, 136.79, 171844891
04/20/12, 138.33, 138.83, 137.87, 137.95, 143199594
04/19/12, 138.63, 139.15, 137.07, 137.72, 198666797
04/18/12, 138.46, 139.08, 138.38, 138.61, 123884203
04/17/12, 137.84, 139.36, 137.698, 139.082, 147877594
04/16/12, 137.84, 138.04, 136.58, 137.05, 147825203
04/13/12, 138.47, 138.8168, 137.01, 137.14, 169246594
04/12/12, 137.13, 138.90, 137.03, 138.79, 154321500
04/11/12, 137.29, 137.54, 136.75, 137.00, 154132891
04/10/12, 137.95, 138.34, 135.76, 135.90, 235360297
04/09/12, 138.03, 139.8444, 137.84, 138.22, 127555906
04/05/12, 139.38, 140.20, 139.26, 139.79, 137439297
04/04/12, 140.22, 140.339, 139.34, 139.86, 146895906
04/03/12, 141.64, 141.8826, 140.43, 141.26, 155806594
04/02/12, 140.64, 142.21, 140.36, 141.84, 151740984
03/30/12, 140.92, 141.05, 140.05, 140.81, 135486703
03/29/12, 139.64, 140.4934, 139.09, 140.23, 164963594
03/28/12, 141.10, 141.32, 139.64, 140.47, 148562000
03/27/12, 141.74, 141.83, 141.08, 141.17, 119868398
03/26/12, 140.65, 141.61, 140.60, 141.61, 120163906
03/23/12, 139.32, 139.81, 138.55, 139.65, 120521000
03/22/12, 139.18, 139.55, 138.74, 139.20, 135216703
03/21/12, 140.52, 140.65, 139.92, 140.21, 122388398
03/20/12, 140.05, 140.61, 139.64, 140.44, 121729602
03/19/12, 140.21, 141.28, 140.11, 140.85, 125291000
03/16/12, 140.36, 140.48, 140.00, 140.30, 152893406
03/15/12, 140.12, 140.78, 139.76, 140.72, 165118406
03/14/12, 140.10, 140.445, 139.48, 139.91, 145163500
03/13/12, 138.32, 140.13, 138.09, 140.062, 184090406
03/12/12, 137.55, 137.76, 137.09, 137.58, 104003508
03/09/12, 137.30, 137.93, 137.13, 137.57, 122836797
03/08/12, 136.52, 137.32, 136.24, 137.04, 116968797
03/07/12, 135.06, 135.91, 134.93, 135.69, 143692094
03/06/12, 135.35, 135.43, 134.36, 134.75, 202129797
03/05/12, 137.10, 137.20, 136.28, 136.75, 140764984
03/02/12, 137.64, 137.82, 137.00, 137.312, 120638203
03/01/12, 137.31, 137.99, 136.9312, 137.73, 145026094
02/29/12, 137.76, 138.19, 136.54, 137.02, 185934703
02/28/12, 137.20, 137.72, 136.93, 137.559, 129355797
02/27/12, 136.02, 137.53, 135.80, 137.16, 145728797
02/24/12, 136.93, 137.20, 136.63, 136.93, 105539102
02/23/12, 135.96, 136.73, 135.50, 136.631, 137704188
02/22/12, 136.26, 136.55, 135.79, 136.032, 124455203
02/21/12, 136.73, 137.05, 136.05, 136.47, 134042297
02/17/12, 136.52, 136.6275, 135.96, 136.41, 129869398
02/16/12, 134.57, 136.17, 134.33, 136.049, 186567703
02/15/12, 135.63, 135.83, 134.29, 134.56, 195195109
02/14/12, 135.00, 135.27, 134.25, 135.19, 165996188
02/13/12, 135.32, 135.52, 134.74, 135.36, 115841797
02/10/12, 134.16, 134.47, 133.84, 134.361, 167907500
02/09/12, 135.41, 135.59, 134.56, 135.36, 148602797
02/08/12, 134.86, 135.22, 134.31, 135.19, 139361406
02/07/12, 134.17, 135.02, 133.64, 134.79, 135528094
02/06/12, 133.98, 134.5134, 133.83, 134.45, 107694492
02/03/12, 134.00, 134.62, 133.77, 134.54, 160598500
02/02/12, 132.73, 133.02, 132.21, 132.68, 113090305
02/01/12, 132.29, 133.14, 132.13, 132.47, 166234500
01/31/12, 132.02, 132.18, 130.68, 131.32, 157211906
01/30/12, 130.51, 131.44, 130.06, 131.37, 147311703
01/27/12, 131.24, 132.05, 131.15, 131.82, 135259016
01/26/12, 133.15, 133.40, 131.36, 131.88, 184880500
01/25/12, 131.26, 132.87, 130.75, 132.56, 198613203
01/24/12, 130.80, 131.50, 130.60, 131.46, 103083297
01/23/12, 131.51, 132.25, 130.98, 131.61, 129295797
01/20/12, 131.24, 131.95, 130.92, 131.54, 138230094
01/19/12, 131.22, 131.57, 130.80, 131.46, 126328797
01/18/12, 129.31, 130.84, 129.08, 130.77, 163395109
01/17/12, 130.08, 130.32, 128.8957, 129.34, 132209203
01/13/12, 128.64, 129.05, 127.72, 128.84, 179836094
01/12/12, 129.57, 129.70, 128.54, 129.51, 118983602
01/11/12, 128.73, 129.37, 128.52, 129.20, 111540703
01/10/12, 129.39, 129.65, 128.95, 129.13, 115281906
01/09/12, 128.00, 128.18, 127.41, 128.02, 99530109
01/06/12, 128.20, 128.22, 127.29, 127.71, 148049906
01/05/12, 127.01, 128.23, 126.43, 128.04, 173894891
01/04/12, 127.20, 127.81, 126.71, 127.70, 127186492
01/03/12, 127.76, 128.38, 127.43, 127.495, 193697797
12/30/11, 126.02, 126.33, 125.50, 125.50, 95599000
12/29/11, 125.24, 126.25, 124.8566, 126.12, 123507102
12/28/11, 126.51, 126.53, 124.73, 124.83, 119107000
12/27/11, 126.17, 126.82, 126.06, 126.49, 86075695
12/23/11, 125.67, 126.43, 125.41, 126.39, 92187156
12/22/11, 124.63, 125.40, 124.2324, 125.27, 119465297
12/21/11, 123.93, 124.36, 122.75, 124.17, 194230891
12/20/11, 122.18, 124.14, 120.3702, 123.93, 225418094
12/19/11, 122.06, 122.32, 120.03, 120.29, 183903016
12/16/11, 122.23, 122.95, 121.30, 121.59, 220481297
12/15/11, 123.03, 123.20, 121.99, 122.185, 199109109
12/14/11, 122.56, 123.03, 121.47, 121.74, 238618797
12/13/11, 124.86, 125.57, 122.45, 123.05, 245159703
12/12/11, 124.95, 124.97, 123.16, 124.21, 215826094
12/09/11, 124.51, 126.37, 124.40, 126.05, 209111297
12/08/11, 125.90, 126.18, 123.65, 123.95, 240862703
12/07/11, 125.84, 127.26, 124.97, 126.73, 237802500
12/06/11, 126.21, 127.11, 125.76, 126.26, 178842000
12/05/11, 126.84, 127.18, 125.44, 126.22, 225263812
12/02/11, 126.12, 126.50, 124.78, 124.86, 221109703
12/01/11, 124.85, 125.64, 124.43, 124.97, 176954797
11/30/11, 123.49, 125.22, 119.9971, 124.99, 324439500
11/29/11, 120.05, 121.00, 119.61, 120.05, 199241500
11/28/11, 119.54, 120.18, 118.82, 119.71, 210686000
11/25/11, 116.38, 117.70, 116.20, 116.34, 99556977
11/23/11, 118.07, 119.19, 116.56, 116.56, 224531703
11/22/11, 119.40, 120.10, 118.52, 119.19, 216494797
11/21/11, 120.20, 120.35, 118.65, 119.661, 229611594
11/18/11, 122.50, 122.75, 121.47, 121.979, 215580406
11/17/11, 123.85, 124.16, 121.23, 122.105, 331219812
11/16/11, 124.81, 126.34, 123.90, 124.08, 235782500
11/15/11, 125.17, 126.75, 124.72, 126.083, 184709406
11/14/11, 126.19, 127.45, 124.92, 125.46, 159258203
11/11/11, 125.83, 126.99, 125.79, 126.66, 189924297
11/10/11, 124.79, 124.94, 123.02, 124.32, 231866500
11/09/11, 124.89, 125.80, 122.86, 123.161, 337982031
11/08/11, 126.92, 128.02, 125.71, 127.88, 224426203
11/07/11, 125.39, 126.39, 124.20, 126.26, 196617203
11/04/11, 125.23, 125.70, 124.01, 125.481, 249401500
11/03/11, 125.27, 126.50, 123.595, 126.25, 291174781
11/02/11, 123.83, 124.40, 122.7905, 123.99, 245529406
11/01/11, 122.03, 123.51, 121.52, 122.002, 416565688
10/31/11, 127.16, 128.6239, 125.32, 125.50, 228146594
10/28/11, 128.00, 128.85, 127.80, 128.60, 225906500
10/27/11, 127.63, 129.42, 124.3187, 128.63, 393288906
10/26/11, 124.35, 124.77, 122.21, 124.30, 289053781
10/25/11, 124.89, 124.95, 122.78, 123.049, 268596719
10/24/11, 124.17, 125.80, 124.06, 125.49, 203215594
10/21/11, 123.09, 124.12, 122.72, 123.97, 278999406
10/20/11, 121.43, 122.10, 119.82, 121.66, 262075594
10/19/11, 122.38, 123.08, 120.71, 121.13, 226601297
10/18/11, 120.14, 123.50, 119.20, 122.58, 318857875
10/17/11, 121.99, 122.5492, 119.93, 120.23, 202311594
10/14/11, 121.91, 122.60, 121.23, 122.57, 211397594
10/13/11, 120.04, 120.87, 119.12, 120.51, 212538797
10/12/11, 120.60, 122.14, 120.33, 120.75, 281544812
10/11/11, 118.87, 120.04, 118.75, 119.70, 209088000
10/10/11, 117.68, 119.63, 117.67, 119.58, 230666203
10/07/11, 117.17, 117.245, 115.06, 115.71, 312657875
10/06/11, 114.36, 116.66, 113.51, 116.49, 257800703
10/05/11, 112.62, 114.72, 111.58, 114.42, 284108000
10/04/11, 108.35, 112.58, 107.43, 112.34, 459177500
10/03/11, 112.49, 113.95, 109.81, 109.93, 365136812
09/30/11, 114.45, 115.45, 113.07, 113.15, 288685500
09/29/11, 117.05, 117.63, 113.93, 116.05, 298108812
09/28/11, 117.78, 118.49, 114.97, 115.145, 286696719
09/27/11, 118.53, 119.56, 116.84, 117.54, 311753781
